GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
RNF168	1.2701763011192846	0.20402183736759916	NA	NA	NA	NA	NA	NA	0.714837626454961	0.562786146950658	0.204021837367599	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PKD1L3	1.2701223924926315	0.20404103639228566	0.448346	0.224666	0.0459761	-0.0195446	0.388618	0.959889	0.0435678972925125	0.171124387231937	0.799033736989001	23.0	8.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NDUFA13	-1.268398421789612	0.20465570494873353	-8.91024	70.4352	0.899334	NA	NA	NA	-2.45685465843123	1.47356734571334	0.095458027534853	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DHRS11	1.2682283353609292	0.20471642086932074	NA	NA	NA	NA	NA	NA	1.08829591431214	0.858123008269184	0.204716420869319	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NUDT1	1.2682252394240865	0.20471752615033156	-9.44846	81.4819	0.907686	NA	NA	NA	1.13706149550924	0.595476315773262	0.0561977363218563	2.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ALPK2	1.2681001631733495	0.20476218327610995	NA	NA	NA	NA	NA	NA	0.305846949578242	0.241185166961005	0.204762183276111	NA	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC40	1.2680973284199373	0.20476319547631916	NA	NA	NA	NA	NA	NA	0.621563891827973	0.490154720696753	0.204763195476319	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR52B2	1.2679164922493085	0.20482777383647677	NA	NA	NA	0.16667	0.745687	0.823137	0.96227963095145	0.613076014783312	0.116509900337889	NA	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HEPHL1	1.2676674084727786	0.2049167483288432	NA	NA	NA	2.00734	1.09856	0.0676646	-0.0148932309948424	0.43176124561129	0.972483118603046	NA	3.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM221B	1.2671139130890399	0.20511456140472073	-0.0454034	1.08905	0.966745	NA	NA	NA	2.21186300902534	1.20625546225308	0.0667044036338884	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CLEC12B	-1.2668107437311413	0.20522296957580688	NA	NA	NA	NA	NA	NA	-1.87085386694355	1.47682191377168	0.205222969575806	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MZT2A	-1.2665408317497853	0.2053195205196422	NA	NA	NA	NA	NA	NA	-1.89456790635514	1.49586010877968	0.20531952051964	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SERPINF1	-1.2664718537864117	0.20534420010927867	NA	NA	NA	NA	NA	NA	-1.88563956669917	1.48889180684246	0.205344200109277	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM61	-1.2660983556515326	0.20547787125919226	NA	NA	NA	NA	NA	NA	-1.88104573081697	1.48570268843686	0.205477871259192	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
THUMPD3	-1.2659309913468126	0.20553778973927816	-10.6425	81.2118	0.895739	NA	NA	NA	-2.44459333481134	1.47331175224007	0.0970653153073411	5.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PSMC3IP	1.2657038219619394	0.20561913948624588	1.01356	1.23408	0.41147	NA	NA	NA	1.47254595969057	1.52017716931958	0.332711197911815	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC12A4	1.2646227996770718	0.206006576002967	0.862938	1.15745	0.455938	NA	NA	NA	0.676000954607548	0.648196116235359	0.296996592635598	4.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPP1R26	1.2645578012167509	0.2060298882283077	NA	NA	NA	NA	NA	NA	1.15440042758127	0.912888621200638	0.206029888228306	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CSTL1	1.2644786340822063	0.2060582847519571	-9.81186	94.7525	0.917524	0.38623	0.436683	0.376447	0.682042971586312	0.483982496381505	0.158766975298836	2.0	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRIP10	1.2638843220269762	0.2062715498062282	NA	NA	NA	NA	NA	NA	1.22080891533531	0.965918236391616	0.206271549806229	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-29G8.3	-1.2637107930763012	0.2063338497773971	NA	NA	NA	NA	NA	NA	-1.07147407150336	0.847879180405691	0.206333849777397	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HIST1H2AD	-1.2632122308415337	0.2065129184867115	NA	NA	NA	NA	NA	NA	-1.84708399416699	1.46221193008596	0.206512918486712	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ALDH8A1	-1.2630721754457965	0.20656324251000435	NA	NA	NA	NA	NA	NA	-1.87659570901987	1.48573909353797	0.206563242510004	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NPBWR1	1.262978394784699	0.20659694429742825	NA	NA	NA	NA	NA	NA	0.693080648778964	0.548766828982149	0.206596944297429	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
METTL27	-1.2626362721983087	0.20671992612265522	-0.933967	0.739696	0.20672	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
S1PR4	-1.26252203098604	0.20676100391736463	NA	NA	NA	NA	NA	NA	-1.86557186946317	1.47765490318307	0.206761003917366	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GGA3	-1.2620542137913975	0.20692927909654046	NA	NA	NA	NA	NA	NA	-1.09337481940775	0.866345365721723	0.206929279096538	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IL1A	-1.261743117567718	0.20704123631202886	NA	NA	NA	NA	NA	NA	-1.90120639946914	1.50680940755526	0.207041236312028	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RIMS2	-1.261382020823754	0.20717124281912935	-10.7186	85.2518	0.899946	-1.49715	1.17535	0.202739	-0.708083978217709	0.90172117084382	0.43230217571976	7.0	2.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VN1R2	1.2611194788613602	0.20726580360345082	NA	NA	NA	NA	NA	NA	0.658793409627645	0.522387783766893	0.20726580360345	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF19	1.2609971372196564	0.20730987857542882	NA	NA	NA	NA	NA	NA	0.455273425822492	0.361042394454847	0.207309878575428	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C16orf46	1.2608233926764587	0.20737248371508477	NA	NA	NA	NA	NA	NA	0.813188185796585	0.644965972649318	0.207372483715085	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GAL3ST4	1.2606223885755472	0.20744492836749429	NA	NA	NA	NA	NA	NA	0.842905827175906	0.668642596557686	0.207444928367494	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPN1	-1.2603669574514664	0.20753701575946026	NA	NA	NA	NA	NA	NA	-1.07576320802789	0.853531744598529	0.207537015759461	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HIST3H3	1.2601867836063405	0.2076019894186163	NA	NA	NA	NA	NA	NA	0.625046834756484	0.495995389641967	0.207601989418617	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZIK1	1.260119080025174	0.20762640825989298	NA	NA	NA	NA	NA	NA	1.92954443430901	1.53123975733346	0.207626408259895	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SHQ1	1.2594470987636772	0.20786888660253489	NA	NA	NA	1.66069	1.29699	0.200397	0.24244691969739	0.484207561659714	0.616576176168059	NA	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TEX26	1.2592447372131195	0.2079419471510845	NA	NA	NA	NA	NA	NA	0.885081351098863	0.702866825600295	0.207941947151084	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PTER	1.2592225962930372	0.20794994203172967	NA	NA	NA	NA	NA	NA	0.996993061708028	0.791752835950551	0.20794994203173	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EPS15L1	1.259141202296251	0.20797933456408302	NA	NA	NA	NA	NA	NA	1.40716778069492	1.11756153966586	0.207979334564084	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HS1BP3	-1.258720282144907	0.2081313829040291	NA	NA	NA	NA	NA	NA	-1.86682163474149	1.48311079214546	0.208131382904028	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANXA13	1.2586285429605135	0.20816453240317745	-9.21163	94.8261	0.922613	NA	NA	NA	1.59685830221426	0.850699577012368	0.0605027582926011	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UNC5CL	1.2580438874810096	0.2083758846991285	1.40737	0.655853	0.031884	NA	NA	NA	-0.22959641213745	0.626082288043881	0.713828463894768	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PDIA4	1.2574167282443756	0.20860277493713852	NA	NA	NA	NA	NA	NA	1.33619889483363	1.06265398321784	0.208602774937137	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MPL	1.2568613325840725	0.20880385238470445	NA	NA	NA	0.452558	0.597191	0.448565	0.471278343585535	0.462192022785312	0.307890122712808	NA	2.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTD-2561J22.3	1.2563998962037413	0.20897101926427153	NA	NA	NA	NA	NA	NA	1.48351563410213	1.18076707789027	0.208971019264271	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AC003002.6	-1.2563504538896315	0.2089889367299912	NA	NA	NA	NA	NA	NA	-1.91976093226455	1.52804571870931	0.20898893672999	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PRKCH	-1.2558302490576394	0.2091775219141251	NA	NA	NA	NA	NA	NA	-1.85577092346616	1.47772433802953	0.209177521914125	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MRPL32	-1.2556737969064953	0.2092342632115961	NA	NA	NA	-0.27112	0.341252	0.426913	-0.315849850127729	0.321867246052968	0.326442492226374	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM118A	1.2556224456725043	0.20925288945481857	0.687948	0.84474	0.415422	NA	NA	NA	0.722976613715876	0.752060238126493	0.336387240794439	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SAMD9	-1.2554922723010309	0.20930011163472995	-0.596162	0.747287	0.425005	NA	NA	NA	-0.530493194357264	0.542556538680664	0.328190200248231	9.0	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MINPP1	-1.2552074680882468	0.20940345519481818	NA	NA	NA	NA	NA	NA	-1.86371840318817	1.48478912894513	0.209403455194819	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZC3H12D	1.2546219417338123	0.20961603434514375	NA	NA	NA	NA	NA	NA	1.11798458714491	0.891092806491111	0.209616034345143	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HYKK	-1.2545490938286514	0.20964249317708739	NA	NA	NA	NA	NA	NA	-0.886994630448703	0.707022654443725	0.209642493177087	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CREM	-1.254306903141445	0.20973047579107207	NA	NA	NA	NA	NA	NA	-1.87311220949517	1.49334441579163	0.209730475791074	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NAALADL1	1.2541295085786415	0.20979493634142177	NA	NA	NA	NA	NA	NA	0.846158609134928	0.674697950528184	0.209794936341422	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPIL2	1.2537546312118706	0.2099312041655017	NA	NA	NA	NA	NA	NA	1.10375719686985	0.880361411549057	0.209931204165502	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SYT10	-1.253705103384255	0.20994921230847496	NA	NA	NA	NA	NA	NA	-1.8543361425723	1.47908478442554	0.209949212308474	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C3AR1	1.2536164437972113	0.20998145141330626	NA	NA	NA	NA	NA	NA	0.606368480934673	0.483695379025166	0.209981451413307	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VWA1	-1.2535674509992487	0.2099992681017142	-1.02644	1.03857	0.322997	NA	NA	NA	-1.21539083191489	1.54927192872834	0.432751702194413	2.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PZP	-1.2533355358798282	0.2100836210503546	NA	NA	NA	-0.338549	0.256839	0.187457	-0.0923296547829257	0.203213932432587	0.649579042351336	NA	5.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DNAJB7	1.2532056685294808	0.21013086755115895	NA	NA	NA	NA	NA	NA	1.07781016077336	0.86004251962734	0.210130867551159	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FGFBP2	1.2531702340538262	0.21014376015577674	NA	NA	NA	NA	NA	NA	1.14654865977964	0.914918523136892	0.210143760155778	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LYSMD1	-1.2529863394155125	0.21021067822525863	NA	NA	NA	NA	NA	NA	-1.83751723859507	1.46651019312168	0.210210678225257	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CBFA2T2	-1.2528476366182668	0.21026116147803542	NA	NA	NA	NA	NA	NA	-1.9425107942945	1.55047648055417	0.210261161478033	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADGRG7	1.252375983623928	0.21043289328755166	0.71065	0.532111	0.181704	NA	NA	NA	0.195638586449457	0.449126988802799	0.66312879635687	7.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C11orf53	-1.252259063593681	0.21047548029667662	NA	NA	NA	NA	NA	NA	-1.10124959676805	0.879410362267796	0.210475480296675	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CYP4F12	-1.2522004983567816	0.21049681447128832	-0.601113	1.05943	0.570446	0.247405	0.974469	0.799583	-1.55554288210231	0.838400801735039	0.0635435468193538	3.0	2.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC15A3	1.2519027819427042	0.21060529095369296	NA	NA	NA	1.01846	0.821992	0.21534	0.359205519968576	0.675905503844951	0.595111552503685	NA	3.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC6A13	1.2518606701457982	0.21062063814733	NA	NA	NA	NA	NA	NA	0.261618017959297	0.208983335125328	0.210620638147331	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CDH26	-1.2510602023400408	0.21091251394597932	-0.535871	0.377223	0.155443	-1.40059	0.755878	0.0638926	0.390116565111066	0.352536312515551	0.268467052479602	12.0	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
VPS35	-1.250330924742696	0.21117868613194446	NA	NA	NA	NA	NA	NA	-1.87871353887478	1.50257304022245	0.211178686131943	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM179A	-1.2497498079297058	0.21139095633126248	NA	NA	NA	NA	NA	NA	-0.271543661129507	0.217278417973384	0.211390956331264	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF570	-1.249043389514319	0.21164920435278278	NA	NA	NA	NA	NA	NA	-1.1208748704369	0.897386655937344	0.211649204352785	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EGFR	1.2489903885396614	0.21166858930984334	NA	NA	NA	NA	NA	NA	0.950750715321616	0.761215397688727	0.211668589309843	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TBC1D32	-1.2480852010460937	0.21199985722236536	NA	NA	NA	NA	NA	NA	-0.739476541515342	0.592488830807018	0.211999857222365	NA	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HSPBAP1	1.2476497421834543	0.2121593537848483	NA	NA	NA	NA	NA	NA	1.05178973779581	0.843016835762833	0.212159353784849	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GSTTP2	-1.2476016572895716	0.21217697126809687	NA	NA	NA	-1.346	1.07887	0.212178	NA	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ZNF432	-1.2475740675413765	0.21218708015745935	NA	NA	NA	NA	NA	NA	-0.854974277095837	0.685309433195221	0.212187080157459	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PTGIR	1.2472883552369731	0.2122917856641614	NA	NA	NA	NA	NA	NA	0.833768185082016	0.668464659019131	0.212291785664162	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MPP7	-1.2470936353014512	0.2123631664164347	NA	NA	NA	NA	NA	NA	-1.84024275064944	1.4756251644285	0.212363166416435	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC38A8	-1.246998695450988	0.21239797590871756	NA	NA	NA	NA	NA	NA	-1.87041006648888	1.4999294492545	0.212397975908717	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HEYL	1.2468711761086897	0.21244473708715383	NA	NA	NA	NA	NA	NA	0.912333868851339	0.731698579879443	0.212444737087154	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OTOL1	-1.2466869965824277	0.21251228860750537	NA	NA	NA	NA	NA	NA	-1.84934189214006	1.48340513473687	0.212512288607506	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DHX38	-1.2466088461227578	0.21254095653721716	NA	NA	NA	NA	NA	NA	-1.96421477870389	1.57564643056485	0.212540956537219	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UPB1	-1.2459378723888002	0.21278720474606694	-0.423814	0.536185	0.42928	-0.340114	0.373463	0.362451	-0.257217346676465	0.562962739777606	0.647743344238983	9.0	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
