GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
ANGEL2	1.1642426250277595	0.24432570070666038	0.319793	0.274679	0.244325	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT20	1.1632475417173518	0.24472908263055926	0.423628	0.364177	0.24473	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMEM67	-1.1626985668233192	0.2449518233048925	-0.359232	0.308964	0.244952	NA	NA	NA	32.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRIM4	-1.1625345136233995	0.24501841373019106	-0.613037	0.527328	0.245019	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGSF8	1.1623067079162117	0.24511090284077264	0.445955	0.383681	0.245111	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR5K4	1.1622976512290812	0.2451145803616971	0.552504	0.475355	0.245115	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PRSS41	-1.1621598029136195	0.2451705592574377	-1.19821	1.03102	0.245173	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABR	-1.1617055120706878	0.24535510595157572	-1.19773	1.03101	0.245357	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TATDN3	-1.1616138104936478	0.24539236972527012	-1.19774	1.0311	0.245394	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EXOSC10	-1.161557497643956	0.24541525493358451	-0.856608	0.737465	0.245415	NA	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AGBL2	1.1614380310189498	0.24546381041850363	0.421307	0.362746	0.245464	NA	NA	NA	20.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TNFSF12-TNFSF13	1.160024249424583	0.24603893326349147	0.686942	0.592179	0.24604	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BTN3A2	-1.1595855629676544	0.24621758170785213	-0.611526	0.527366	0.246218	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LMOD2	-1.1594374393792437	0.24627792333315535	-1.19538	1.031	0.24628	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSMB8	1.1581460232963074	0.24680445115166794	0.685751	0.592111	0.246805	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TRPM7	-1.1581113269869148	0.24681860817652213	-0.701585	0.605801	0.246818	NA	NA	NA	27.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAAH	1.1578708155617232	0.24691675892848064	0.55027	0.475243	0.246917	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SFI1	-1.1570648077467798	0.2472458834708806	NA	NA	NA	-0.482017	0.416586	0.247246	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC43A1	1.1555381427560596	0.24787012229113115	0.68426	0.592157	0.24787	NA	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FBXL13	-1.1547208804342413	0.2482047460139375	-0.463759	0.40162	0.248205	NA	NA	NA	36.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GDAP1	-1.154683271743242	0.24822015229630834	-1.19049	1.03101	0.248222	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOCT	-1.1541684853775642	0.24843110017597358	-1.18989	1.03095	0.248432	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRT28	-1.1541629857201248	0.24843335448877335	-0.700263	0.606728	0.248433	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KCNK4-TEX40	-1.1541498142598035	0.24843875353623246	-1.18994	1.03101	0.248437	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UBE2C	1.1537075852083807	0.24862007307671163	0.548228	0.475188	0.248619	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAMTS5	-1.1534536777472768	0.248724220183272	-1.18913	1.03093	0.248721	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPS8L1	-1.1534090589907364	0.24874252494093185	-0.410639	0.356022	0.248742	NA	NA	NA	26.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPHA1-AS1	1.1511302606426557	0.24967865046696636	0.379378	0.32957	0.24968	NA	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAMTS7	-1.1509864540536143	0.24973780837296966	-0.848841	0.73749	0.249738	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ARSJ	-1.1504703714479683	0.24995019058792434	-1.18625	1.0311	0.249949	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TADA2A	1.1500487198582816	0.2501238054647814	0.681014	0.592161	0.250123	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UNC45A	-1.1499576390850041	0.2501613189968228	-0.11198	0.0973775	0.250163	NA	NA	NA	32.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MDFIC	-1.1496532660879684	0.25028670992373825	-1.18535	1.03105	0.250285	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WDR27	-1.148753709478359	0.2506575520053437	-0.266682	0.215588	0.216089	-0.0773092	0.199464	0.698323	22.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
METTL23	1.1481906322545405	0.25088987561560216	0.378369	0.329535	0.25089	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGSF9	1.1480849262408976	0.2509335062816216	0.336289	0.292913	0.250934	NA	NA	NA	30.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPP1R3D	-1.1468943826053928	0.25142527461127273	-0.247595	0.215883	0.251424	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NEXN	1.1462352445353998	0.2516978284707836	0.603784	0.526754	0.251698	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BUD23	-1.1459080945822744	0.25183318160212087	-1.1815	1.03106	0.251832	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MTHFD1L	1.145193129936952	0.25212916360333093	0.395063	0.344975	0.25213	NA	NA	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUDT1	-1.14454816830691	0.2523963736599094	-0.542533	0.474015	0.252397	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ELSPBP1	1.1445222901965024	0.25240709917676396	0.677619	0.592054	0.252407	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ECM2	1.1444476001136041	0.25243805722721635	0.181332	0.158445	0.252438	NA	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CSRP3	1.1442503697190136	0.25251981933524814	0.543932	0.475361	0.25252	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYP8B1	-1.1427546071774977	0.25314049031762365	-1.17818	1.031	0.253142	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LANCL3	-1.14196383629535	0.2534690520129237	-1.17974	1.03308	0.25347	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NPHP3-ACAD11	1.141956547827718	0.2534720817184529	0.324215	0.189167	0.0865457	-0.0789503	0.797974	0.921187	53.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RCSD1	1.1416875968036428	0.25358389821704896	0.675935	0.592049	0.253584	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MADD	-1.1412795537243048	0.2537536078658478	-0.601896	0.527387	0.253753	NA	NA	NA	26.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OBSCN	1.139506086887333	0.2544921309571111	NA	NA	NA	0.229141	0.201088	0.254493	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VPS13A	1.139220878558987	0.25461103941853525	0.274043	0.240553	0.254611	NA	NA	NA	59.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RCC1L	-1.1374679891501491	0.255342699075484	-0.840375	0.738812	0.255343	NA	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACADL	-1.1371294671097765	0.25548416709094246	-0.127628	0.112237	0.255484	NA	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DAO	1.1366768284344355	0.25567340943685435	0.540275	0.475311	0.255673	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ELP6	1.1361612915985844	0.2558890673179187	0.373396	0.328647	0.25589	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC158	-1.1361027611639656	0.2559135595871349	-0.366609	0.32269	0.255913	NA	NA	NA	36.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RUBCN	1.1360430570868296	0.2559385446492721	0.539934	0.475276	0.255938	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CAMLG	-1.1354863737755796	0.25617158798428097	-1.1708	1.0311	0.256174	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CD207	-1.1343465125746413	0.2566492258187626	-0.68825	0.606737	0.256649	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IPP	-1.1342509069041107	0.25668931570141207	-1.16939	1.03098	0.25669	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EPDR1	1.1332470630370073	0.2571105153964309	0.670812	0.591938	0.257111	NA	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RETSAT	-1.133084975355067	0.2571785702104852	NA	NA	NA	-0.484821	0.427877	0.257179	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GPR149	-1.1330337721997177	0.25720007118011534	-0.688633	0.607778	0.2572	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC17A8	-1.132553026702242	0.25740200423398074	-0.598082	0.528083	0.257402	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM160B2	-1.1304783486465328	0.2582747166565059	-0.685946	0.606775	0.258275	NA	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF31	1.1299494186095607	0.25849753862545133	0.66906	0.592115	0.258498	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MMAA	-1.1291793313069909	0.2588221909061297	-0.453973	0.402038	0.258822	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRBA	1.129021229666391	0.25888887810723815	0.409496	0.3627	0.258888	NA	NA	NA	37.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H3C13	1.1288555030384875	0.2589587943043796	0.668734	0.5924	0.258959	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OXGR1	1.1287187227619635	0.2590165085648657	0.265469	0.235195	0.259018	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UPP1	1.1271380783067892	0.25968410600891134	0.53574	0.47531	0.259684	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GADL1	1.1264485859507363	0.25997569132921894	0.432162	0.38365	0.259975	NA	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CPB2	-1.1261142419275052	0.2601171664970705	-1.16099	1.03097	0.260117	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
THUMPD3	1.1259644015715822	0.26018058760914475	0.355074	0.315351	0.26018	NA	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKDD1A	1.1256935276267228	0.2602952642998648	0.408423	0.362819	0.260295	NA	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNX1	1.1246781755995563	0.26072543311052965	0.776696	0.690594	0.260725	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
VSX1	-1.124483833441377	0.2608078250604854	-0.379881	0.337827	0.260807	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAJC18	1.1244308839667814	0.26083027627297006	0.592231	0.526694	0.26083	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SH3BP1	1.123991440013377	0.2610166573663163	0.665467	0.592057	0.261017	NA	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TMX2-CTNND1	-1.1237805988109033	0.26110611400382366	-0.25309	0.225213	0.261104	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RCCD1	1.1233814487771867	0.2612755251979638	0.270599	0.240879	0.261275	NA	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZAR1	1.1230191777212077	0.261429349627178	0.664815	0.591989	0.261429	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USP4	1.12258102790247	0.26161547667955276	0.283839	0.252845	0.261617	NA	NA	NA	18.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SPTBN5	1.121915688568517	0.2618982894670586	NA	NA	NA	0.445911	0.397455	0.261899	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM124B	-1.1217991234220648	0.2619478590273502	-0.828765	0.738782	0.261948	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CPNE9	1.1217714428796572	0.26195963118547805	0.533123	0.475251	0.261959	NA	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RAB42	-1.1211227716242167	0.2622356069060503	-1.1559	1.03102	0.262236	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PLBD1	-1.1191959490563141	0.26305655327052135	-0.291752	0.26068	0.263058	NA	NA	NA	20.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ANKRD53	-1.1185677779068417	0.26332457632463624	-1.15557	1.03308	0.263324	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SIRPB1	-1.1182497845434876	0.26346032701713196	-0.678611	0.606851	0.26346	NA	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SYCP3	1.1181303090216754	0.2635113433416013	0.488614	0.436992	0.263511	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR52K1	-1.11787762349919	0.2636192630958971	-0.825945	0.738851	0.263619	NA	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FBXO38	1.116611570367603	0.2641604423103473	0.771142	0.690609	0.264161	NA	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIF9	-1.1157472994874578	0.2645303178715085	-0.678101	0.607755	0.264531	NA	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LEXM	-1.1156219586971619	0.2645839886612964	-0.824207	0.738787	0.264584	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SAR1B	1.115551455092934	0.26461418152603156	0.770218	0.690437	0.264614	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADH7	1.1151321077717866	0.26479381427977355	0.769953	0.690459	0.264794	NA	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TUSC1	-1.1149668951097689	0.2648646082943359	-1.15185	1.03308	0.264866	NA	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	53843	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
